2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
69 Seagull Dr Richmond CA 94804,4.5 Miles - Walk Score: 24,4 Bedroom,2.5 Bathroom,1955 sq. ft,$3350
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
El Cerrito Luxurious 1 1,4.5 Miles - Walk Score: 80,1 Bedroom,1 Bathroom,745 sq. ft,$1954
El Cerrito Luxurious 1 1,4.5 Miles - Walk Score: 80,1 Bedroom,1 Bathroom,740 sq. ft,$2705
1 Bedroom,4.6 Miles - Walk Score: 96,Studio,1 Bathroom,567 sq. ft,$2525
1 Bedroom,4.6 Miles - Walk Score: 96,1 Bedroom,1 Bathroom,766 sq. ft,$2698
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Richmond CA 94804,4.6 Miles - Walk Score: 33,2 Bedroom,2 Bathroom,1000 sq. ft,$2695
Richmond CA 94804,4.6 Miles - Walk Score: 24,1 Bedroom,1 Bathroom,550 sq. ft,$1795
Richmond CA 94804,4.6 Miles - Walk Score: 33,1 Bedroom,1 Bathroom,771 sq. ft,$1850
1 Bedroom,4.6 Miles - Walk Score: 54,3 Bedroom,1.5 Bathroom,1186 sq. ft,$2700
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
415 15th St Oakland CA 94612,4.6 Miles - Walk Score: 99,Studio,1 Bathroom,170 sq. ft,$795
415 15th Street Oakland CA 94612,4.6 Miles - Walk Score: 99,Studio,1 Bathroom,170 sq. ft,$795
50 Crest Rd Piedmont CA 94611,4.6 Miles - Walk Score: 34,4 Bedroom,3 Bathroom,2920 sq. ft,$8000
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
6218 Antioch St Oakland CA 94611,4.6 Miles - Walk Score: 78,1 Bedroom,1 Bathroom,600 sq. ft,$1900
Asilomar Dr Oakland CA 94611,4.7 Miles - Walk Score: 48,1 Bedroom,1 Bathroom,1150 sq. ft,$2860
Asilomar Dr Oakland CA 94611,4.7 Miles - Walk Score: 48,3 Bedroom,2 Bathroom,2000 sq. ft,$4950
4.7 Miles - Walk Score: 62,4.7 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,600 sq. ft,$2500
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
441 Merritt Ave Oakland CA 94610,4.7 Miles - Walk Score: 89,1 Bedroom,1 Bathroom,700 sq. ft,$2495
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,2 Bedroom,1 Bathroom,1100 sq. ft,$1265
1 Lakeside Drive Oakland CA 94612,4.7 Miles - Walk Score: 89,2 Bedroom,2 Bathroom,1349 sq. ft,$3880
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
255 sq. ft,4.7 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,580 sq. ft,$2295
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
518 Henry Street Oakland CA 94607,4.8 Miles - Walk Score: 74,2 Bedroom,2 Bathroom,1079 sq. ft,$3000
680 S 37th St Richmond CA 94804,4.8 Miles - Walk Score: 54,2 Bedroom,2 Bathroom,935 sq. ft,$816
680 S 37th St Richmond CA 94804,4.8 Miles - Walk Score: 54,3 Bedroom,3 Bathroom,1135 sq. ft,$1183
Lakeshore Ave Oakland CA 94606,4.8 Miles - Walk Score: 84,2 Bedroom,2 Bathroom,1240 sq. ft,$4895
1425 Lakeside Dr Oakland CA 94612,4.9 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,821 sq. ft,$1680
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
3br Home With Stunning View,5 Miles - Walk Score: 27,3 Bedroom,1.5 Bathroom,1600 sq. ft,$4805
500 Zorah Street Oakland CA 94606,5 Miles - Walk Score: 74,Studio,1 Bathroom,350 sq. ft,$1500
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
733 Grosvenor Pl Oakland CA 94610,5 Miles - Walk Score: 66,3 Bedroom,2 Bathroom,1721 sq. ft,$3500
Park Blvd Oakland CA 94610,5.1 Miles - Walk Score: 67,2 Bedroom,2 Bathroom,1177 sq. ft,$3675
Leimert Blvd Oakland CA 94602,5.1 Miles - Walk Score: 28,1 Bedroom,1 Bathroom,500 sq. ft,$3630
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
4715 Park Blvd Oakland CA 94602,5.1 Miles - Walk Score: 68,2 Bedroom,1 Bathroom,850 sq. ft,$2695
Waller Ave Richmond CA 94804,5.1 Miles - Walk Score: 68,2 Bedroom,1 Bathroom,670 sq. ft,$1500
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
4349 Arden Place Oakland CA 94602,5.2 Miles - Walk Score: 64,2 Bedroom,1 Bathroom,900 sq. ft,$1200
Clemens Rd Oakland CA 94602,5.3 Miles - Walk Score: 60,3 Bedroom,2 Bathroom,1800 sq. ft,$5830
2594 Leimert Blvd Oakland,5.3 Miles - Walk Score: 48,2 Bedroom,1 Bathroom,1560 sq. ft,$3550
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
1815 Spruce St Berkeley CA 94709,0.5 Miles - Walk Score: 92,2 Bedroom,1 Bathroom,1000 sq. ft,$3900
1911 Haste St Berkeley CA 94704,0.5 Miles - Walk Score: 92,3 Bedroom,2 Bathroom,800 sq. ft,$3500
1907 Haste St Berkeley CA 94704,0.5 Miles - Walk Score: 86,2 Bedroom,1 Bathroom,700 sq. ft,$2750
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94704,0.6 Miles - Walk Score: 94,2 Bedroom,1 Bathroom,878 sq. ft,$3500
Berkeley CA 94704,0.6 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,550 sq. ft,$1895
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94704,0.6 Miles - Walk Score: 94,2 Bedroom,2 Bathroom,1220 sq. ft,$2429
Berkeley CA 94704,0.6 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,550 sq. ft,$2095
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94704,0.6 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,631 sq. ft,$2845
Berkeley CA 94704,0.6 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,588 sq. ft,$2445
Berkeley CA 94704,0.6 Miles - Walk Score: 94,1 Bedroom,1 Bathroom,400 sq. ft,$2395
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94709,0.6 Miles - Walk Score: 91,3 Bedroom,2 Bathroom,1662 sq. ft,$4690
Berkeley CA 94709,0.6 Miles - Walk Score: 91,2 Bedroom,1 Bathroom,1000 sq. ft,$3900
Berkeley CA 94709,0.6 Miles - Walk Score: 91,1 Bedroom,1.5 Bathroom,720 sq. ft,$2500
Berkeley CA 94709,0.6 Miles - Walk Score: 91,1 Bedroom,1 Bathroom,650 sq. ft,$2295
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94709,0.6 Miles - Walk Score: 91,1 Bedroom,1 Bathroom,518 sq. ft,$2200
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94709,0.6 Miles - Walk Score: 91,1 Bedroom,1 Bathroom,600 sq. ft,$1795
Berkeley CA 94709,0.6 Miles - Walk Score: 91,2 Bedroom,1 Bathroom,750 sq. ft,$2695
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94702,0.7 Miles - Walk Score: 83,1 Bedroom,1 Bathroom,915 sq. ft,$2650
Berkeley CA 94702,0.7 Miles - Walk Score: 83,2 Bedroom,2 Bathroom,1155 sq. ft,$3795
Berkeley CA 94702,0.7 Miles - Walk Score: 83,2 Bedroom,2 Bathroom,1155 sq. ft,$3895
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94702,0.7 Miles - Walk Score: 83,2 Bedroom,1 Bathroom,705 sq. ft,$2750
Berkeley CA 94702,0.7 Miles - Walk Score: 83,2 Bedroom,1 Bathroom,1444 sq. ft,$3300
Berkeley CA 94702,0.7 Miles - Walk Score: 83,1 Bedroom,1 Bathroom,750 sq. ft,$1500
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94702,0.7 Miles - Walk Score: 83,2 Bedroom,1 Bathroom,850 sq. ft,$1750
Berkeley CA 94702,0.7 Miles - Walk Score: 83,1 Bedroom,1 Bathroom,680 sq. ft,$1386
Berkeley CA 94702,0.7 Miles - Walk Score: 83,Studio,1 Bathroom,430 sq. ft,$2100
Berkeley CA 94702,0.7 Miles - Walk Score: 83,1 Bedroom,1 Bathroom,750 sq. ft,$1820
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2540 Regent St Berkeley CA 94704,1 Miles - Walk Score: 94,2 Bedroom,1 Bathroom,550 sq. ft,$2495
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2460 Parker St Berkeley CA 94704,1 Miles - Walk Score: 92,1 Bedroom,1 Bathroom,500 sq. ft,$2495
2515 Parker St Berkeley CA 94704,1 Miles - Walk Score: 88,2 Bedroom,1 Bathroom,450 sq. ft,$1795
15 Tamalpais Rd Berkeley CA 94708,1.1 Miles - Walk Score: 50,3 Bedroom,1.5 Bathroom,1700 sq. ft,$3900
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94703,1.1 Miles - Walk Score: 86,2 Bedroom,1 Bathroom,849 sq. ft,$2250
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
2415 Eunice St Berkeley CA 94708,1.2 Miles - Walk Score: 45,3 Bedroom,2 Bathroom,1662 sq. ft,$4690
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94703,1.3 Miles - Walk Score: 78,2 Bedroom,1 Bathroom,850 sq. ft,$1850
Berkeley CA 94703,1.3 Miles - Walk Score: 78,1 Bedroom,1 Bathroom,850 sq. ft,$2200
Berkeley CA 94703,1.3 Miles - Walk Score: 78,2 Bedroom,1 Bathroom,550 sq. ft,$2195
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94703,1.3 Miles - Walk Score: 78,1 Bedroom,1 Bathroom,1001 sq. ft,$2722
Berkeley CA 94703,1.3 Miles - Walk Score: 78,2 Bedroom,1 Bathroom,865 sq. ft,$2100
Berkeley CA 94703,1.3 Miles - Walk Score: 78,1 Bedroom,1 Bathroom,550 sq. ft,$2834
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94703,1.3 Miles - Walk Score: 78,2 Bedroom,1 Bathroom,900 sq. ft,$1850
Berkeley CA 94710,1.4 Miles - Walk Score: 82,2 Bedroom,2 Bathroom,1161 sq. ft,$3620
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94710,1.4 Miles - Walk Score: 82,2 Bedroom,2 Bathroom,863 sq. ft,$1890
Berkeley CA 94710,1.4 Miles - Walk Score: 82,1 Bedroom,1 Bathroom,742 sq. ft,$3125
Berkeley CA 94710,1.4 Miles - Walk Score: 82,1 Bedroom,1 Bathroom,725 sq. ft,$3100
Berkeley CA 94710,1.4 Miles - Walk Score: 82,1 Bedroom,1 Bathroom,747 sq. ft,$2572
Berkeley CA 94710,1.4 Miles - Walk Score: 82,1 Bedroom,1 Bathroom,756 sq. ft,$2950
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
5th St Berkeley CA 94710,1.4 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,1116 sq. ft,$2825
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Albany CA 94706,1.7 Miles - Walk Score: 95,2 Bedroom,2 Bathroom,1234 sq. ft,$3200
Berkeley CA 94705,1.8 Miles - Walk Score: 65,2 Bedroom,1 Bathroom,800 sq. ft,$1700
1150 65th St Emeryville CA 94608,1.8 Miles - Walk Score: 84,3 Bedroom,2.5 Bathroom,1850 sq. ft,$3598
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
67th St Emeryville CA 94608,1.9 Miles - Walk Score: 83,2 Bedroom,1 Bathroom,750 sq. ft,$2175
Berkeley CA 94707,1.9 Miles - Walk Score: 66,1 Bedroom,1 Bathroom,815 sq. ft,$1875
Berkeley CA 94707,1.9 Miles - Walk Score: 66,2 Bedroom,1 Bathroom,2600 sq. ft,$4500
Berkeley CA 94707,1.9 Miles - Walk Score: 66,1 Bedroom,1 Bathroom,450 sq. ft,$2000
5950 Canning St Oakland CA 94609,1.9 Miles - Walk Score: 78,2 Bedroom,1 Bathroom,1150 sq. ft,$3550
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
63rd St Emeryville CA 94608,2.1 Miles - Walk Score: 90,2 Bedroom,1 Bathroom,900 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94705,2.1 Miles - Walk Score: 25,3 Bedroom,1 Bathroom,800 sq. ft,$3195
Berkeley CA 94705,2.1 Miles - Walk Score: 25,3 Bedroom,1 Bathroom,1000 sq. ft,$5495
Berkeley CA 94705,2.1 Miles - Walk Score: 25,3 Bedroom,1 Bathroom,775 sq. ft,$2350
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94705,2.1 Miles - Walk Score: 25,2 Bedroom,1 Bathroom,1000 sq. ft,$1995
Berkeley CA 94705,2.1 Miles - Walk Score: 25,3 Bedroom,1 Bathroom,800 sq. ft,$3395
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94705,2.1 Miles - Walk Score: 25,2 Bedroom,2 Bathroom,1100 sq. ft,$3795
Berkeley CA 94705,2.1 Miles - Walk Score: 25,1 Bedroom,1 Bathroom,450 sq. ft,$1995
Berkeley CA 94705,2.1 Miles - Walk Score: 25,1 Bedroom,1 Bathroom,600 sq. ft,$1600
Berkeley CA 94705,2.1 Miles - Walk Score: 25,Studio,1 Bathroom,450 sq. ft,$1895
Berkeley CA 94705,2.1 Miles - Walk Score: 25,2 Bedroom,2 Bathroom,1097 sq. ft,$2264
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Berkeley CA 94708,2.2 Miles - Walk Score: 12,3 Bedroom,2 Bathroom,1899 sq. ft,$5500
Berkeley CA 94708,2.2 Miles - Walk Score: 12,3 Bedroom,1.5 Bathroom,1700 sq. ft,$3900
Berkeley CA 94708,2.2 Miles - Walk Score: 12,3 Bedroom,2 Bathroom,1642 sq. ft,$3750
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Emeryville CA 94608,2.4 Miles - Walk Score: 86,2 Bedroom,2 Bathroom,1185 sq. ft,$3046
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Emeryville CA 94608,2.4 Miles - Walk Score: 86,1 Bedroom,1 Bathroom,743 sq. ft,$1585
Emeryville CA 94608,2.4 Miles - Walk Score: 86,2 Bedroom,2 Bathroom,1255 sq. ft,$2299
6363 Christie Ave Emeryville,2.4 Miles - Walk Score: 56,1 Bedroom,1 Bathroom,1144 sq. ft,$3500
545 Pierce St Albany CA 94706,2.4 Miles - Walk Score: 88,2 Bedroom,2 Bathroom,1234 sq. ft,$3200
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Oakland CA 94618,2.6 Miles - Walk Score: 55,3 Bedroom,2.5 Bathroom,2586 sq. ft,$5875
Oakland CA 94618,2.6 Miles - Walk Score: 55,2 Bedroom,2 Bathroom,1744 sq. ft,$4995
Oakland CA 94618,2.6 Miles - Walk Score: 55,2 Bedroom,2 Bathroom,1158 sq. ft,$2900
Oakland CA 94618,2.6 Miles - Walk Score: 55,1 Bedroom,1 Bathroom,728 sq. ft,$2200
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Oakland CA 94618,2.6 Miles - Walk Score: 55,2 Bedroom,2 Bathroom,1364 sq. ft,$4250
42nd St Emeryville CA 94608,2.7 Miles - Walk Score: 75,3 Bedroom,2.5 Bathroom,1688 sq. ft,$3700
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Oakland CA 94609,2.8 Miles - Walk Score: 88,2 Bedroom,1 Bathroom,540 sq. ft,$900
Oakland CA 94609,2.8 Miles - Walk Score: 88,1 Bedroom,1 Bathroom,411 sq. ft,$1365
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Oakland CA 94609,2.8 Miles - Walk Score: 88,2 Bedroom,1 Bathroom,1113 sq. ft,$2950
Oakland CA 94609,2.8 Miles - Walk Score: 88,Studio,1 Bathroom,700 sq. ft,$950
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,Studio,1 Bathroom,459 sq. ft,$2300
2055 Center St Berkeley CA 94704,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,720 sq. ft,$2800
Oakland CA 94609,2.8 Miles - Walk Score: 88,1 Bedroom,1 Bathroom,640 sq. ft,$1450
